protocol_id,protocol_no,submission_no,status_id,start_date,end_date,nol_date,protocol_title,medConditionList,studyPopulationList
63903,EDIT 301-BTHAL-001,262328,1,2023-04-19,,2022-04-06,"A MULTICENTER STUDY TO EVALUATE THE SAFETY, TOLERABILITY, AND EFFICACY OF A SINGLE DOSE OF AUTOLOGOUS CLUSTERED REGULARLY INTERSPACED SHORT PALINDROMIC REPEATS GENE-EDITED CD34+ HUMAN HEMATOPOIETIC STEM AND PROGENITOR CELLS (EDIT 301) IN TRANSFUSION DEPENDENT BETA THALASSEMIA (TDT)","[{'med_condition_id': 535, 'med_condition': 'TRANSFUSION DEPENDENT THALASSEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
60680,R1500-HTG-20118,253023,2,2022-03-21,2023-04-19,2021-06-22,"RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE EFFICACY AND SAFETY OF EVINACUMAB IN PATIENTS WITH SEVERE HYPCRTRIGLYCERIDEMIA FOR THE PREVENTION OF RECURRENT ACUTE PANCREATITIS","[{'med_condition_id': 462, 'med_condition': 'PANCREATITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
59959,INCB 18424-214,250327,2,2021-05-20,2023-08-28,2021-04-19,"A RANDOMIZED, DOUBLE-BLIND, VEHICLE-CONTROLLED STUDY TO EVALUATE THE MECHANISM OF ACTION OF RUXOLITINIB CREAM FOR VITILIGO (TRUE-V MOA)","[{'med_condition_id': 929, 'med_condition': 'VITILIGO'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
63803,IIT-0027,262031,1,2023-07-05,,2022-04-14,"A STUDY TO EVALUATE THE EFFICACY OF PROPRANOLOL IN BOOSTING IMMUNOTHERAPY IN HEPATOCELLULAR CARCINOMA, CHOLANGIOCARCINOMA AND PANCREATIC ADENOCARCINOMA (BLOCKED)","[{'med_condition_id': 401, 'med_condition': 'PANCREATIC ADENOCARCINOMA'}, {'med_condition_id': 110, 'med_condition': 'HEPATOCELLULAR CARCINOMA'}, {'med_condition_id': 587, 'med_condition': 'CHOLANGIOCARCINOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
60787,H21-00994/OZM-119,253293,1,2024-04-29,,2021-07-02,A PHASE II STUDY OF CIRCULATING TUMOR DNA DIRECTED CONSOLIDATION DURVALUMAB (MEDI4736) FOLLOWING INDUCTION AND CONCURRENT DURVALUMAB WITH SABR FOR STAGE I NSCLC,"[{'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61699,IM018-005,255911,2,,2023-03-09,2021-09-17,"A PHASE 2, RANDOMIZED, DOUBLE-BLINDED, PLACEBO-CONTROLLED, 5 PARALLEL-GROUP STUDY OF BMS-986166 OR BRANEBRUTINIB FOR THE TREATMENT OF PATIENTS WITH MODERATE TO SEVERE ATOPIC DERMATITIS","[{'med_condition_id': 279, 'med_condition': 'ATOPIC DERMATITIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
62897,CCTG:  HD.11,259384,1,2023-03-09,,2022-01-21,A RANDOMIZED PHASE II TRIAL OF PEMBROLIZUMAB AND BRENTUXIMAB VEDOTIN VERSUS GDP FOLLOWED BY HIGH DOSE CHEMOTHERAPY AND AUTOLOGOUS STEM CELL TRANSPLANTATION FOR RELAPSED/REFRACTORY CLASSICAL HODGKIN LYMPHOMA,"[{'med_condition_id': 481, 'med_condition': 'HODGKIN LYMPHOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62900,ANT-007,259400,1,2023-08-24,,2022-01-07,"A MULTICENTER, RANDOMIZED, OPEN-LABEL, BLINDED ENDPOINT EVALUATION, PHASE 3 STUDY COMPARING THE EFFECT OF ABELACIMAB RELATIVE TO APIXABAN ON VENOUS PIXABAN ON VENOUS THROMBOEMBOLISM (VTE) RECURRENCE AND BLEEDING IN PATIENTS WITH CANCER ASSOCIATED VTE (ASTER)","[{'med_condition_id': 338, 'med_condition': 'VENOUS THROMBOEMBOLISM'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
62555,13205,258405,2,2021-11-01,2024-04-21,2021-12-06,NON-INVASIVE VENTILATION AND DEXMEDETOMIDINE IN CRITICALLY ILL ADULTS: A VANGUARD PRAGMATIC RANDOMIZED CONTROLLED TRIAL (INDEX TRIAL),"[{'med_condition_id': 829, 'med_condition': 'CRITICALLY ILL'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62879,4877,259306,1,2023-10-27,,2021-12-21,MRI-GUIDED FOCUSED ULTRASOUND RADIOSENSITIZATION FOR PATIENTS WITH MALIGNANT MELANOMA,"[{'med_condition_id': 154, 'med_condition': 'MELANOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62881,NRG-GU011,259308,3,,,2022-01-13,"A PHASE II DOUBLEBLINDED, PLACEBO-CONTROLLED TRIAL OF PROSTATE OLIGOMETASTATIC RADIOTHERAPY WITH OR WITHOUT ANDROGEN DEPRIVATION THERAPY IN OLIGOMETASTATIC PROSTATE CANCER (NRG PROMETHEAN)","[{'med_condition_id': 214, 'med_condition': 'PROSTATE CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61150,OLIP-ATIR101,254381,3,,,2021-07-09,"INFUSION OF ATIR101, A T-LYMPHOCYTE ENRICHED LEUKOCYTE PREPARATION DEPLETED EX VIVO OF HOST ALLOREACTIVE T-CELLS, FOR REFRACTORY/RECURRING INFECTION OR DISEASE RELAPSE AFTER A HAPLOIDENTICAL HSCT IN PATIENTS WITH A HEMATOLOGIC MALIGNANCY","[{'med_condition_id': 292, 'med_condition': 'HEMATOLOGICAL MALIGNANCIES'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63331,CMRG 010,260670,1,2024-12-09,,2022-03-22,"A SINGLE ARM, MULTICENTRE, OPEN LABEL STUDY OF IBERDOMIDE, WEEKLY BORTEZOMIB AND DEXAMETHASONE FOR TRANSPLANT-INELIGIBLE, NEWLY DIAGNOSED MULTIPLE MYELOMA PATIENTS: THE BOREALIS TRIAL","[{'med_condition_id': 167, 'med_condition': 'MULTIPLE MYELOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
63335,NS-065/NCNP-01-302,260679,1,2022-06-27,,2022-02-25,"A PHASE 3, MULTI-CENTER, OPEN-LABEL EXTENSION STUDY TO ASSESS THE SAFETY AND EFFICACY OF VILTOLARSEN IN AMBULANT BOYS WITH DUCHENNE MUSCULAR DYSTROPHY (DMD)","[{'med_condition_id': 70, 'med_condition': 'DUCHENNE MUSCULAR DYSTROPHY'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
62099,C4201002,255770,2,2023-02-28,2024-11-15,2021-10-29,"A PHASE 1, OPEN-LABEL, MULTI-CENTER, DOSE-FINDING, PHARMACOKINETIC, SAFETY AND TOLERABILITY STUDY OF PF-07265807 IN PARTICIPANTS WITH SELECTED ADVANCED OR METASTATIC SOLID TUMOR MALIGNANCIES","[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
61945,ARST2031,256643,1,2021-11-30,,2021-10-05,"A RANDOMIZED PHASE 3 TRIAL OF VINORELBINE, DACTINOMYCIN, AND CYCLOPHOSPHAMIDE (VINO-AC) PLUS MAINTENANCE CHEMOTHERAPY WITH VINORELBINE AND ORAL CYCLOPHOSPHAMIDE (VINO-CPO) VS VINCRISTINE, DACTINOMYCIN AND CYCLOPHOSPHAMIDE (VAC) PLUS VINO-CPO MAINTENANCE IN PATIENTS WITH HIGH RISK RHABDOMYOSARCOMA (HR-RMS)","[{'med_condition_id': 332, 'med_condition': 'RHABDOMYOSARCOMA'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63287,P1606-SUR-O25,260571,2,2022-11-02,2023-07-17,2022-02-18,"PHASE 2B SINGLE ARM STUDY OF MAVEROPEPIMUT-S AND LOW-DOSE CYCLOPHOSPHAMIDE IN SUBJECTS WITH PLATINUM-RESISTANT, EPITHELIAL OVARIAN CANCER. (AVALON)","[{'med_condition_id': 680, 'med_condition': 'EPITHELIAL OVARIAN CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
61017,AMO-02-MD-2-004,253999,1,2023-11-23,,2021-07-20,"A 52-WEEK, OPEN-LABEL STUDY TO EVALUATE THE LONG-TERM SAFETY AND EFFICACY OF TIDEGLUSIB FOR THE TREATMENT OF CONGENITAL DM1 (REACH CDM X)","[{'med_condition_id': 1073, 'med_condition': 'CONGENITAL MYOTONIC DYSTROPHY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63229,ITIL-168-101,256999,3,,,2022-02-25,"A PHASE 2, OPEN-LABEL, MULTICENTER STUDY EVALUATING THE SAFETY AND EFFICACY OF AUTOLOGOUS TUMOR-INFILTRATING LYMPHOCYTES (TILS) IN SUBJECTS WITH ADVANCED MELANOMA","[{'med_condition_id': 154, 'med_condition': 'MELANOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61767,CA224-098,256123,1,2022-08-12,,2021-09-29,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND STUDY OF ADJUVANT IMMUNOTHERAPY WITH RELATLIMAB AND NIVOLUMAB FIXED-DOSE COMBINATION VERSUS NIVOLUMAB MONOTHERAPY AFTER COMPLETE RESECTION OF STAGE III-IV MELANOMA","[{'med_condition_id': 154, 'med_condition': 'MELANOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
64157,CVAY736A2302,262465,2,2024-03-08,2025-06-25,2022-05-04,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO CONTROLLED, 3-ARM MULTICENTER PHASE 3 STUDY TO ASSESS THE EFFICACY AND SAFETY OF IANALUMAB IN PATIENTS WITH ACTIVE SJÖGREN'S SYNDROME (NEPTUNUS-2)","[{'med_condition_id': 997, 'med_condition': ""SJOGREN'S SYNDROME""}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
60912,REB20-0423,253734,3,,,2021-07-21,"APOMORPHINE EFFECT ON PAIN IN PARKINSON'S DISEASE: A RANDOMIZED, DOUBLE-BLIND PLACEBO CROSS-OVER STUDY","[{'med_condition_id': 191, 'med_condition': ""PARKINSON'S DISEASE""}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61386,M20-370,252554,2,2022-05-03,2023-07-04,2021-08-25,"A PHASE 2, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, DOSE-RANGING STUDY TO EVALUATE THE SAFETY AND EFFICACY OF ABBV-154 IN SUBJECTS WITH POLYMYALGIA RHEUMATICA (PMR) DEPENDENT ON GLUCOCORTICOID TREATMENT","[{'med_condition_id': 758, 'med_condition': 'POLYMYALGIA RHEUMATICA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
76125,1245-0256,299405,1,2026-03-10,,2025-07-30,"A RANDOMISED, DOUBLE-BLIND, PLACEBO-CONTROLLED TRIAL WITH AN OPEN-LABEL EXTENSION TO ASSESS THE PHARMACOKINETICS, SAFETY, AND EFFICACY OF EMPAGLIFLOZIN TABLETS IN PAEDIATRIC PATIENTS WITH CHRONIC KIDNEY DISEASE (EMPA-KIDNEY® KIDS)","[{'med_condition_id': 456, 'med_condition': 'CHRONIC KIDNEY DISEASE (CKD)'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
72716,D702FC00001,289226,1,2025-06-10,,2024-08-28,"A PHASE III, RANDOMIZED, DOUBLE-BLIND, MULTICENTER, GLOBAL STUDY OF RILVEGOSTOMIG OR PEMBROLIZUMAB IN COMBINATION WITH PLATINUM-BASED CHEMOTHERAPY FOR THE FIRST-LINE TREATMENT OF PATIENTS WITH METASTATIC NONSQUAMOUS NON-SMALL CELL LUNG CANCER WHOSE TUMORS EXPRESS PD-L1(ARTEMIDE-LUNG03)","[{'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
77129,BNT327-05 (ROSETTA BREAST-01),302307,3,,,2025-11-13,"A PHASE III, MULTISITE, RANDOMIZED, DOUBLE-BLIND TRIAL OF BNT327 IN COMBINATION WITH CHEMOTHERAPY VERSUS PLACEBO WITH CHEMOTHERAPY IN PATIENTS WITH PREVIOUSLY UNTREATED LOCALLY RECURRENT INOPERABLE OR METASTATIC TNBC DETERMINED INELIGIBLE FOR PD(L)1 THERAPY BASED ON PD-L1 NEGATIVE DISEASE","[{'med_condition_id': 627, 'med_condition': 'BREAST CANCER METASTATIC TRIPLE NEGATIVE'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
77456,GCT1184-03 (RAINFOL-03),303151,1,2026-04-30,,2025-12-05,"A PHASE 3 RANDOMIZED, OPEN-LABEL STUDY OF RINATABART SESUTECAN (RINA-S) VERSUS TREATMENT OF INVESTIGATOR’S CHOICE (IC) IN PATIENTS WITH ENDOMETRIAL CANCER AFTER PLATINUM-BASED CHEMOTHERAPY AND PD(L)-1 THERAPY","[{'med_condition_id': 73, 'med_condition': 'ENDOMETRIAL CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
75492,RABI-767-201,297336,3,,,2025-06-04,"A PHASE 2A, MULTI-CENTER, RANDOMIZED, OPEN-LABEL STUDY TO EVALUATE THE SAFETY & EFFICACY OF A SINGLE DOSE OF RABI-767 ADMIN BY ENDOSCOPIC ULTRASOUND-GUIDED PERIPANCREATIC INJ + SOC VS SOC ONLY IN PARTICIPANTS WITH PREDICTED SEVERE ACUTE PANCREATITIS","[{'med_condition_id': 462, 'med_condition': 'PANCREATITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
75869,CMAS825J12201,297557,1,2025-10-27,,2025-07-17,"AN OPEN-LABEL PHASE II TRIAL TO EVALUATE THE CLINICAL EFFICACY, SAFETY ANDTOLERABILITY OF MAS825 IN PEDIATRIC AND ADULT PARTICIPANTS WITH STILL¿S DISEASE","[{'med_condition_id': 1291, 'med_condition': ""STILL'S DISEASE""}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
75415,MSC2023,297616,1,2025-12-05,,2025-05-30,THE DIFFERENTIAL EFFECTS OF THC VS. CBD ON COGNITION IN PERSONS WITH MS,"[{'med_condition_id': 161, 'med_condition': 'MULTIPLE SCLEROSIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
74571,D8460C00004,295137,1,2026-02-04,,2025-03-12,"A PHASE IIB RANDOMISED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THEEFFICACY, SAFETY AND TOLERABILITY OF CO-ADMINISTRATION OF AZD9550 AND AZD6234IN PARTICIPANTS LIVING WITH OBESITY OR OVERWEIGHT WITH CO-MORBIDITY (ASCEND)","[{'med_condition_id': 415, 'med_condition': 'OVERWEIGHT/OBESITY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
75533,CTC 0376,297842,3,,,2025-06-19,"BEAT-CALCI: BETTER EVIDENCE AND TRANSLATION FOR CALCIPHYLAXIS","[{'med_condition_id': 1304, 'med_condition': 'CALCIPHYLAXIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
72413,MK-6837-001,288198,1,2026-02-05,,2024-07-30,"A PHASE 1 OPEN-LABEL, MULTICENTER STUDY OF MK-6837 AS MONOTHERAPY ANDCOMBINATION THERAPY IN PARTICIPANTS WITH ADVANCED/METASTATIC SOLID TUMORS","[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
73400,SENS-501-101,289924,3,,,2024-11-15,A PHASE I/II CLINICAL TRIAL WITH SENS-501 IN CHILDREN SUFFERING FROM SEVERE TO PROFOUND HEARING LOSS DUE TO OTOFERLIN (OTOF) MUTATIONS,"[{'med_condition_id': 916, 'med_condition': 'SENSORINEURAL HEARING LOSS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
75280,ALG-000184-202,297184,1,2025-08-21,,2025-05-14,"A RANDOMIZED, DOUBLE-BLIND, ACTIVE-CONTROLLED MULTICENTER PHASE 2 STUDY EVALUATING THE EFFICACY AND SAFETY OF ALG-000184 COMPARED WITH TENOFOVIR DISOPROXIL FUMARATE IN UNTREATED HBEAG-POSITIVE AND HBEAG-NEGATIVE ADULT SUBJECTS WITH CHRONIC HEPATITIS B VIRUS INFECTION (B-SUPREME)","[{'med_condition_id': 103, 'med_condition': 'HEPATITIS B VIRUS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
77463,ORX750-202,303169,1,2025-12-19,,2025-11-28,A LONG-TERM EXTENSION STUDY OF THE SAFETY AND EFFICACY OF CLEMINOREXTON IN PARTICIPANTS WITH NARCOLEPSY AND IDIOPATHIC HYPERSOMNIA WHO COMPLETED A SPONSORED CLEMINOREXTON CLINICAL TRIAL,"[{'med_condition_id': 656, 'med_condition': 'NARCOLEPSY'}, {'med_condition_id': 1154, 'med_condition': 'IDIOPATHIC HYPERSOMNIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
72792,INCA 34176-357,288702,1,2025-01-23,,2024-09-25,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY OF AXATILIMABAND CORTICOSTEROIDS AS INITIAL TREATMENT FOR CHRONIC GRAFT VERSUS-HOST DISEASE","[{'med_condition_id': 370, 'med_condition': 'GRAFT VS HOST DISEASE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
48754,CL011_140,214881,2,2019-01-17,2020-02-11,2018-04-17,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED DOSE-RANGING STUDY TO EVALUATE THE SAFETY AND EFFICACY OF CCX140-B IN SUBJECTS WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS (FSGS)","[{'med_condition_id': 476, 'med_condition': 'FOCAL SEGMENTAL GLOMERULOSCLEROSIS (FSGS)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
46706,AALL1631,208440,1,2021-10-26,,2017-09-06,INTERNATIONAL PHASE 3 TRIAL IN PHILADELPHIA CHROMOSOME-POSITIVE ACUTE LYMPHOBLASTIC LEUKEMIA (PH+ ALL) TESTING IMATINIB IN COMBINATION WITH TWO DIFFERENT CYTOTOXIC CHEMOTHERAPY BACKBONES.,"[{'med_condition_id': 394, 'med_condition': 'ACUTE LYMPHOBLASTIC LEUKEMIA'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
46707,4045-301,208439,2,2020-05-28,2023-07-03,2017-09-13,"A DOUBLE-BLIND, PLACEBO-CONTROLLED, MULTICENTER STUDY WITH AN OPEN-LABEL EXTENSION TO EVALUATE THE EFFICACY AND SAFETY OF SRP-4045 AND SRP-4053 IN PATIENTS WITH DUCHENNE MUSCULAR DYSTROPHY","[{'med_condition_id': 70, 'med_condition': 'DUCHENNE MUSCULAR DYSTROPHY'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
47357,PDY15079,210689,1,2018-09-26,,2017-12-01,"AN EXPLORATORY, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL ARM TRIAL OF THE SAFETY AND PHARMACODYNAMIC ACTIVITY OF SOTAGLIFLOZIN IN HEMODYNAMICALLY STABLE PATIENTS HOSPITALIZED WITH WORSENING HEART FAILURE","[{'med_condition_id': 421, 'med_condition': 'HEART FAILURE'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
49167,WO40324,216230,1,2018-07-27,,2018-06-08,"A PHASE III, RANDOMIZED, MULTICENTER, OPEN-LABEL, TWO-ARM STUDY TO EVALUATE THE PHARMACOKINETICS, EFFICACY, AND SAFETY OF SUBCUTANEOUS ADMINISTRATION OF THE FIXED-DOSE COMBINATION OF PERTUZUMAB AND TRASTUZUMAB IN COMBINATION WITH CHEMOTHERAPY IN PATIENTS WITH HER2-POSITIVE EARLY BREAST CANCER","[{'med_condition_id': 29, 'med_condition': 'BREAST CANCER HER2-POSITIVE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
49162,CA209-8HW,216222,1,2021-08-19,,2018-05-28,"A PHASE 3 RANDOMIZED CLINICAL TRIAL OF NIVOLUMAB ALONE, NIVOLUMAB IN COMBINATION WITH IPILIMUMAB, OR AN INVESTIGATOR¿S CHOICE CHEMOTHERAPY IN PARTICIPANTS WITH MICROSATELLITE INSTABILITY HIGH (MSI-H) OR MISMATCH REPAIR DEFICIENT (DMMR) METASTATIC COLORECTAL CANCER","[{'med_condition_id': 50, 'med_condition': 'COLORECTAL CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
49175,3-3002,216259,3,,,2018-06-22,"SCARLET 2:A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PHASE 3 STUDY TO ASSESS THE SAFETY AND EFFICACY OF ART-123 IN SUBJECTS WITH SEPSIS AND COAGULOPATHY","[{'med_condition_id': 937, 'med_condition': 'COAGULOPATHY'}, {'med_condition_id': 230, 'med_condition': 'SEPSIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
47436,GO39775,210945,1,2025-05-27,,2017-12-01,"AN OPEN-LABEL, MULTICENTER, PHASE I TRIAL EVALUATING THE SAFETY AND PHARMACOKINETICS OF ESCALATING DOSES OF BFCR4350A IN PATIENTS WITH RELAPSED OR REFRACTORY MULTIPLE MYELOMA","[{'med_condition_id': 167, 'med_condition': 'MULTIPLE MYELOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
47445,PM60184-B-002-17,210958,2,2018-03-08,2019-02-11,2017-12-08,"A PHASE II, OPEN-LABEL, MULTICENTER STUDY OF PM060184 IN PATIENTS WITH ADVANCED COLORECTAL CANCER AFTER STANDARD TREATMENT","[{'med_condition_id': 50, 'med_condition': 'COLORECTAL CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
40059,HELICOPTER1,186975,3,,,2015-09-16,HELIOX CARDIOPLEGIA TRIAL DURING CARDIAC SURGERY:  HELICOPTER 1,"[{'med_condition_id': 294, 'med_condition': 'CARDIAC SURGERY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
40065,VX15-770-123,186991,2,2017-07-27,2017-08-08,2015-09-23,"A PHASE 3B, 2-PART, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED CROSSOVER STUDY WITH A LONG TERM OPEN-LABEL PERIOD TO INVESTIGATE IVACAFTOR IN SUBJECTS WITH CYSTIC FIBROSIS AGED 3 THROUGH 5 YEARS WHO HAVE A SPECIFIED CFTR GATING MUTATION","[{'med_condition_id': 61, 'med_condition': 'CYSTIC FIBROSIS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
47610,CA2099NC / INCB 24360-309,211373,3,,,2017-12-28,"A PHASE 3, RANDOMIZED, GLOBAL TRIAL OF NIVOLUMAB AND EPACADOSTAT WITH PLATINUM DOUBLET CHEMOTHERAPY IN FIRST-LINE TREATMENT OF STAGE IV OR RECURRENT NON-SMALL CELL LUNG CANCER (NSCLC)","[{'med_condition_id': 235, 'med_condition': 'SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
47809,PSMA 303,212042,3,,,2018-01-09,THE SAFETY AND EFFICACY OF 68GA-HBED-CC-PSMA (DKFZ-11) PET/CT IN PROSTATE CANCER,"[{'med_condition_id': 214, 'med_condition': 'PROSTATE CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
48301,M16-292,213028,3,,,2018-03-14,"OPEN-LABEL, SINGLE ARM, PHASE 3B STUDY EVALUATING THE SAFETY OF ROVALPITUZUMAB TESIRINE FOR THIRD-LINE AND LATER TREATMENT OF SUBJECTS WITH RELAPSED OR REFRACTORY DLL3 EXPRESSING SMALL CELL LUNG CANCER","[{'med_condition_id': 235, 'med_condition': 'SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
37956,NCIC CTG: IND.218,180283,2,2015-09-04,2019-01-17,2014-12-18,A STUDY OF VINBLASTINE AND TEMSIROLIMUS IN PEDIATRIC PATIENTS WITH RECURRENT OR REFRACTORY LYMPHOMA OR SOLID TUMOURS INCLUDING CNS TUMOURS.,"[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
